Agriculture Year,Crop,Area,Area Unit,Area_Cent,Production,Production Unit,Productivity,Productivity Unit,Yield_kg_ha,Soil_Type,Soil_pH,Nitrogen_N_kg_ha,Phosphorus_P_kg_ha,Potassium_K_kg_ha,Rainfall_mm,Temperature_C,Humidity_percent,Irrigation_Level,Season,Suitability_Score_Derived
2021-22,Coconut,765435,Hectare,189142815.7,5535,Million Nuts,7231,Nuts/ Hectare,7231,Sandy,5.937206259,48.12336687,26.1674235,75.33778087,1546.925858,26.94066728,78.60901978,Medium,Perennial,86.82
2021-22,Coffee,85880,Hectare,21221377.4,69900,MT,814,Kg/ Hectare,814,Sandy,6.198247582,70.08946305,32.25159895,87.13874014,1752.634573,21.76681178,88.982126,Medium,Perennial,62.9
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Clay,5.702952667,59.65986512,30.78584563,75.33832195,2625.052642,24.62455067,78.76958166,Medium,Perennial,61.62
2023-24,Cashew,31690,Hectare,7830757.45,12780,MT,403,Kg/ Hectare,403,Loamy,5.206372525,52.40901781,29.20934507,39.49500856,1365.097297,28.38511819,73.56500546,Low,Perennial,58.4
2022-23,Banana,47803,Hectare,11812360.32,468065,MT,9792,Kg/ Hectare,9792,Loamy,5.805309014,97.02545807,46.96687542,135.6941093,2087.657994,27.74894675,88.73159156,High,Perennial,83.51
2023-24,Arecanut,96113,Hectare,23750002.87,103985,MT,1082,Kg/ Hectare,1082,Loamy,6.809623095,66.85728076,29.71492909,59.38100035,2494.923202,26.57528237,90.37482542,Medium,Perennial,70.89
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Silty,5.735623399,41.96399684,25.69976931,65.668915,2434.000108,26.83507243,78.20815322,Medium,Perennial,62.33
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Silty,6.074733748,65.16452789,31.72558133,43.92255695,1414.31528,28.72140318,82.7143213,Medium,Kharif,78.93
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Loamy,6.101571526,38.67995129,26.24576491,62.19536349,3052.429056,27.08706971,78.55366552,Medium,Perennial,56.87
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Clay,5.71948703,54.5711995,33.95750717,40.73745836,1406.820967,30.02231752,72.68174394,Medium,Kharif,77.99
2021-22,Tapioca,55664,Hectare,13754852.72,2506352,MT,45026,Kg/ Hectare,45026,Sandy,6.141856684,54.1471796,30.54462335,57.97777429,1486.163818,27.85876976,62.01427825,Medium,Kharif,89.82
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Sandy,5.993711925,59.1969886,27.30963447,54.87850553,2206.772748,25.73420867,72.26215875,Medium,Perennial,62.74
2021-22,Cloves,715,Hectare,176680.075,53,MT,74,Kg/ Hectare,74,Clay,5.810897812,46.03735663,24.44647378,55.74783974,2628.403028,24.40848345,78.74261565,Medium,Perennial,65.55
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Loamy,6.682399857,47.09611552,24.73944575,32.39214533,1057.77163,29.52510447,51.29518546,Low,Perennial,84.86
2021-22,Coconut,765435,Hectare,189142815.7,5535,Million Nuts,7231,Nuts/ Hectare,7231,Loamy,5.992064878,45.75614955,26.5667313,77.21637643,1711.49649,25.36312725,75.02290752,Medium,Perennial,83.29
2023-24,Nutmeg,24629,Hectare,6085949.045,18025,MT,732,Kg/ Hectare,732,Loamy,6.137222749,62.7785209,28.86524923,65.64161011,1824.584712,24.8040881,79.85848735,Medium,Perennial,59.65
2023-24,Mango,80331,Hectare,19850191.76,495544,MT,6169,Kg/ Hectare,6169,Clay,5.998218369,43.51280484,26.81329127,49.33799967,1111.818701,30.12968632,72.03517989,Low,Perennial,81.87
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Loamy,6.074199578,68.8809633,26.61707839,79.16574075,2218.992904,19.50744169,92.51163916,Medium,Perennial,68.78
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Sandy,6.048388516,40.09033538,30.54493158,64.26532309,2967.279893,25.92684228,83.49768263,Medium,Perennial,54.3
2022-23,Plantain,54135,Hectare,13377029.18,410073,MT,7575,Kg/ Hectare,7575,Loamy,5.841188892,108.7366051,51.04445907,128.1127465,1648.784975,25.82561902,78.18120564,High,Perennial,78.37
2021-22,Coconut,765435,Hectare,189142815.7,5535,Million Nuts,7231,Nuts/ Hectare,7231,Clay,5.566977303,54.82028065,23.08143176,80.56226776,2185.866249,24.83779177,87.11760393,Medium,Perennial,82.53
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Loamy,5.945383475,72.81168027,42.74060917,95.29831554,1710.758422,25.33266808,79.99937692,High,Perennial,85.14
2022-23,Arecanut,94553,Hectare,23364519.07,98527,MT,1042,Kg/ Hectare,1042,Clay,6.921032312,62.29630637,24.23903568,54.29406562,2751.124626,26.12581559,86.59937571,Medium,Perennial,68.52
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Loamy,5.593270999,68.19598407,37.03098465,64.52911972,2076.020949,28.9787611,80.72514168,Medium,Kharif,79.69
2021-22,Plantain,51901,Hectare,12824996.61,410011,MT,7900,Kg/ Hectare,7900,Loamy,5.78701915,108.8846856,53.42963654,118.2793274,1757.166188,29.41756965,87.62004823,High,Perennial,81.79
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Loamy,6.230381617,60.27707498,39.04788688,46.83662763,1442.367943,27.62157396,73.13835082,Medium,Kharif,81.31
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Sandy,6.233925519,72.31973468,37.93842946,70.12768457,1703.6552,27.53542372,87.35858698,High,Perennial,92.58
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Sandy,5.673670089,57.98479839,36.67991884,44.71158036,2285.163745,23.99961051,75.16680099,Medium,Perennial,55.97
2023-24,Paddy,180278,Hectare,44547595.19,811761,MT,2958,Kg/ Hectare,2958,Loamy,6.221719844,80.9286296,47.56976535,33.7255591,1703.185403,26.39302072,67.20564523,High,Kharif,77.43
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Sandy,5.919359843,56.24269508,24.79356083,67.13809158,2466.49261,21.46839672,70.8115309,Medium,Perennial,63.48
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Loamy,5.693326516,50.36128776,26.12230935,65.04746846,2115.192048,25.13779452,78.77533615,Medium,Perennial,52.43
2022-23,Cashew,32685,Hectare,8076626.925,13052,MT,399,Kg/ Hectare,399,Loamy,5.873366308,41.02498444,22.76892103,42.49578349,1261.199279,23.78659775,72.88437374,Low,Perennial,61.68
2021-22,Banana,49020,Hectare,12113087.1,461244,MT,9409,Kg/ Hectare,9409,Sandy,6.382926967,89.05896957,59.63970603,123.9247886,1930.491526,26.24734433,74.55794544,High,Perennial,89.32
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Clay,5.85355358,68.24703159,33.28741751,82.40537545,2118.933989,25.88595161,80.23194859,High,Perennial,97.76
2021-22,Cashew,32369,Hectare,7998541.745,15861,MT,490,Kg/ Hectare,490,Loamy,5.48566067,45.66032083,24.17088702,44.33111682,1064.170158,28.52005745,71.0986777,Low,Perennial,58.58
2023-24,Cashew,31690,Hectare,7830757.45,12780,MT,403,Kg/ Hectare,403,Clay,5.94737331,55.65238921,23.78824501,50.52667073,1141.307912,30.67171536,61.36075947,Low,Perennial,60.51
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Silty,5.981237582,62.74417173,23.79943395,72.11214525,2749.308012,23.28063804,72.70090827,Medium,Perennial,64.46
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Silty,5.68914952,62.14415139,32.33653177,86.12991338,1865.53987,24.28121151,74.02199252,Medium,Perennial,58.54
2021-22,Betel leaves,243,Hectare,60046.515,8653,MT,35609,Kg/ Hectare,35609,Loamy,5.322951317,73.9198038,38.82585904,91.66961547,2119.429709,25.93785826,91.9775396,High,Perennial,94.28
2023-24,Mango,80331,Hectare,19850191.76,495544,MT,6169,Kg/ Hectare,6169,Clay,6.188354081,46.34881919,24.22269899,59.03915837,1214.727687,25.85081377,62.0993346,Low,Perennial,84.2
2021-22,Cocoa,12527,Hectare,3095484.335,14486,MT,1156,Kg/ Hectare,1156,Loamy,6.089435117,66.01867041,28.6729499,75.87332276,1803.1971,25.06870806,79.91296652,Medium,Perennial,67.16
2023-24,Banana,47542,Hectare,11747865.91,477521,MT,10044,Kg/ Hectare,10044,Clay,6.166159606,102.7162292,45.41188053,118.9084319,1789.193682,26.01018745,78.54425728,High,Perennial,91.86
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Loamy,5.480386723,65.63829412,37.16679558,63.30046488,2778.587541,21.82862658,66.60330935,Medium,Perennial,63.73
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Silty,5.211675908,61.31347513,29.12113703,64.94958678,2448.110161,20.52483302,85.0156127,Medium,Perennial,57.6
2023-24,Banana,47542,Hectare,11747865.91,477521,MT,10044,Kg/ Hectare,10044,Loamy,5.881111927,84.01469274,56.07612304,125.3785164,1903.728744,25.51106836,88.20958876,High,Perennial,91.93
2022-23,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Loamy,4.967299356,55.18804906,26.0820419,62.08181096,1690.31804,26.08134271,77.05321421,Low,Perennial,64.18
2021-22,Pepper,76351,Hectare,18866713.86,32516,MT,426,Kg/ Hectare,426,Clay,5.543909695,59.59837861,37.57390366,47.14304438,2300.06359,28.67727323,76.30784255,Medium,Perennial,56.11
2022-23,Cardamom,40345,Hectare,9969451.225,22165,MT,549,Kg/ Hectare,549,Sandy,5.555333206,64.16173338,27.74568495,65.01010886,3570.236484,23.37345943,95.18758307,Medium,Perennial,57.55
2022-23,Banana,47803,Hectare,11812360.32,468065,MT,9792,Kg/ Hectare,9792,Silty,6.082082535,113.2232367,44.10954842,149.3213918,1859.4675,25.41501444,82.84004123,High,Perennial,99.23
2021-22,Cashew,32369,Hectare,7998541.745,15861,MT,490,Kg/ Hectare,490,Clay,6.129832345,59.33948039,29.44819632,38.82935564,1044.874595,28.80961375,52.71110936,Low,Perennial,59.51
2021-22,Arecanut,93968,Hectare,23219962.64,103476,MT,1101,Kg/ Hectare,1101,Clay,6.853866953,69.04000015,27.09732995,68.53958453,2843.897842,29.4063925,89.0456567,Medium,Perennial,70.11
2021-22,Cocoa,12527,Hectare,3095484.335,14486,MT,1156,Kg/ Hectare,1156,Sandy,5.674004302,51.58139403,29.11535254,61.54259414,1882.463579,27.13969816,82.29974326,Medium,Perennial,67.93
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Silty,6.016476143,76.37495566,41.09939832,52.98084551,1887.92929,27.43029355,73.75044774,Medium,Kharif,82.07
2021-22,Paddy,195734,Hectare,48366850.07,562097,MT,2872,Kg/ Hectare,2872,Loamy,5.829946956,101.764185,46.88244097,33.68633737,1873.51534,23.24203294,77.14713059,High,Kharif,74.94
2022-23,Jack,89333,Hectare,22074630.97,264,Million Nuts,2953,Nuts/ Hectare,2953,Silty,6.118195862,48.98011551,26.50167271,65.00142488,2508.141355,29.44089831,70.28884051,Low,Perennial,72
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Clay,5.397216496,70.64188024,32.88121954,79.57100592,2008.243217,25.01031375,90.50634431,Medium,Kharif,98.92
2023-24,Tea,35680,Hectare,8816706.4,65090,MT,1824,Kg/ Hectare,1824,Loamy,5.251488144,73.25969615,35.6045589,71.37325478,2693.807171,23.88234278,75.36911805,Medium,Perennial,76.41
2021-22,Cashew,32369,Hectare,7998541.745,15861,MT,490,Kg/ Hectare,490,Loamy,6.09343829,45.36762522,26.0466552,35.3967109,1185.523901,26.30218525,65.07493639,Low,Perennial,60.38
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Sandy,6.399916445,55.46618591,24.37824556,59.34836559,2143.735396,27.45032574,85.58170778,Low,Perennial,76.68
2023-24,Nutmeg,24629,Hectare,6085949.045,18025,MT,732,Kg/ Hectare,732,Clay,5.863505278,66.29311074,31.4461389,79.56610036,2321.113893,24.48393244,76.91456348,Medium,Perennial,66.62
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Loamy,5.837541909,47.30230178,25.63049241,57.42141162,2913.259219,25.83279344,67.35317715,Medium,Perennial,55.86
2022-23,Tea,35651,Hectare,8809540.355,65980,MT,1851,Kg/ Hectare,1851,Loamy,5.044918859,79.74241495,29.51274315,63.87236116,2336.609967,17.58162316,85.73595545,Medium,Perennial,70.68
2021-22,Cocoa,12527,Hectare,3095484.335,14486,MT,1156,Kg/ Hectare,1156,Loamy,6.436487711,66.86176059,29.1209664,66.36093386,1914.194531,26.1523835,71.12634658,Medium,Perennial,68.2
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Loamy,5.718186485,56.72582696,34.1902076,59.89760088,1432.80938,24.80993488,72.06782059,Medium,Kharif,75.94
2022-23,Pappaya,16805,Hectare,4152599.525,100288,MT,5968,Kg/ Hectare,5968,Silty,6.121290455,80.73232526,36.62729843,86.08769499,1339.804982,24.75228139,77.25108208,High,Perennial,77.63
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Loamy,6.724085911,55.34003739,25.72727389,45.77579965,865.127749,32.20303483,53.03451203,Low,Perennial,81.95
2023-24,Arecanut,96113,Hectare,23750002.87,103985,MT,1082,Kg/ Hectare,1082,Sandy,6.423514882,65.1983863,29.71854193,64.67849819,3122.37954,27.3352143,89.78251376,Medium,Perennial,71.63
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Silty,5.619173299,93.3056809,46.43771979,89.36032864,1186.988171,24.68935996,65.07932517,High,Perennial,82.47
2021-22,Ginger,2924,Hectare,722535.02,12886,MT,4407,Kg/ Hectare,4407,Loamy,6.017391469,63.30397955,40.41597137,60.66878721,2099.015286,29.81428164,73.82126538,Medium,Kharif,83.18
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Loamy,5.729736395,51.93301785,39.35397725,47.58214714,2271.952031,23.0025521,62.00938428,Medium,Perennial,53.25
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Clay,5.978440343,63.22263298,32.30008914,55.94917028,1544.058281,30.40892877,86.88738189,Medium,Kharif,78.47
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Loamy,5.427248596,60.80766311,32.42929604,91.92809904,2075.1859,29.54870686,86.59624565,Medium,Kharif,90.15
2021-22,Ginger,2924,Hectare,722535.02,12886,MT,4407,Kg/ Hectare,4407,Sandy,5.695147339,68.46125588,42.94272161,62.00154686,1866.006109,27.4598219,70.52416485,Medium,Kharif,83.04
2023-24,Pineapple,12538,Hectare,3098202.49,118958,MT,9488,Kg/ Hectare,9488,Loamy,5.555025449,70.76429018,30.05852593,87.70061311,1580.158519,28.04295866,78.89823643,Medium,Kharif,91.23
2021-22,Cloves,715,Hectare,176680.075,53,MT,74,Kg/ Hectare,74,Sandy,6.003594568,41.32231243,22.59207739,58.07507308,2119.247284,28.37952416,79.43770708,Medium,Perennial,56.65
2021-22,Coconut,765435,Hectare,189142815.7,5535,Million Nuts,7231,Nuts/ Hectare,7231,Sandy,6.406567265,46.10843363,28.90574718,81.91891059,2068.245358,24.67758673,73.92452291,Medium,Perennial,87.7
2022-23,Cocoa,11657,Hectare,2880502.985,15220,MT,1306,Kg/ Hectare,1306,Clay,6.051708275,62.96532072,29.65116852,61.24136392,1574.289112,27.79730533,82.25387012,Medium,Perennial,67.18
2021-22,Cloves,715,Hectare,176680.075,53,MT,74,Kg/ Hectare,74,Loamy,5.867672241,53.40148038,27.04077312,68.55409919,2577.980849,25.41219429,71.10136271,Medium,Perennial,56.53
2021-22,Cloves,715,Hectare,176680.075,53,MT,74,Kg/ Hectare,74,Loamy,6.271669793,56.95841887,20.88932176,69.57511036,1832.807878,26.51033128,86.26073174,Medium,Perennial,49.75
2021-22,Cloves,715,Hectare,176680.075,53,MT,74,Kg/ Hectare,74,Clay,6.646839444,39.95702599,23.74299797,71.17021494,2495.764191,21.50494153,71.97306082,Medium,Perennial,58.83
2022-23,Plantain,54135,Hectare,13377029.18,410073,MT,7575,Kg/ Hectare,7575,Silty,6.221350799,112.2870806,54.22973338,146.4564949,2134.645434,27.90545899,78.80248674,High,Perennial,86.31
2022-23,Banana,47803,Hectare,11812360.32,468065,MT,9792,Kg/ Hectare,9792,Silty,5.999953109,94.95863187,49.4070163,103.102571,2064.856972,24.61520706,66.53540126,High,Perennial,89.92
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Clay,5.96378983,57.12854845,32.29073579,41.81131034,1566.409554,27.14190703,70.44254642,Medium,Kharif,72.61
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Loamy,6.164377208,71.17721957,26.74276416,82.16983601,2050.724018,24.9854643,85.16818287,Medium,Perennial,62.86
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Loamy,6.058624242,85.82955377,36.88204724,58.78638014,1859.808193,26.185669,82.84841275,Medium,Kharif,77.43
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Clay,5.940269655,69.47528559,38.51516315,77.38315003,1664.598873,25.32522739,75.30018021,High,Perennial,81.35
2023-24,Cloves,672,Hectare,166054.56,51,MT,75,Kg/ Hectare,75,Silty,5.963296496,56.20612262,28.45064788,58.8706764,2822.642198,24.45010521,77.83356135,Medium,Perennial,56.82
2022-23,Tapioca,55713,Hectare,13766960.87,2390395,MT,42905,Kg/ Hectare,42905,Sandy,5.883477583,61.64678123,33.60764189,62.49007078,1295.600273,25.87039499,71.4978146,Medium,Kharif,92.94
2022-23,Cocoa,11657,Hectare,2880502.985,15220,MT,1306,Kg/ Hectare,1306,Loamy,6.253559433,58.25946452,31.89009514,67.45013047,1295.57311,24.32077841,85.29559082,Medium,Perennial,69.39
2023-24,Pineapple,12538,Hectare,3098202.49,118958,MT,9488,Kg/ Hectare,9488,Sandy,5.604506737,74.22100138,35.82773188,92.16601879,1145.587088,26.78308494,84.00939032,Medium,Kharif,84.54
2021-22,Ginger,2924,Hectare,722535.02,12886,MT,4407,Kg/ Hectare,4407,Loamy,6.069607464,72.25812467,36.72998779,61.31471295,1991.119109,31.51021579,79.0559171,Medium,Kharif,82.21
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Clay,5.420431015,57.7376931,27.21406705,67.75268136,2965.577211,22.32932535,65.76013138,Medium,Perennial,64.95
2023-24,Tapioca,55869,Hectare,13805509.25,2365765,MT,42345,Kg/ Hectare,42345,Sandy,5.701817354,60.29965384,29.83224296,62.31365724,1526.450617,26.00333514,66.69289408,Medium,Kharif,96.59
2023-24,Cashew,31690,Hectare,7830757.45,12780,MT,403,Kg/ Hectare,403,Sandy,5.904376763,53.14558555,27.41686162,38.09771187,1232.085479,28.79069762,60.25118359,Low,Perennial,58.83
2021-22,Arecanut,93968,Hectare,23219962.64,103476,MT,1101,Kg/ Hectare,1101,Clay,6.515664035,70.67896981,28.0134166,53.07470755,1949.747686,21.5480895,70.94969788,Medium,Perennial,75.09
2021-22,Coffee,85880,Hectare,21221377.4,69900,MT,814,Kg/ Hectare,814,Clay,5.96658096,71.85807497,31.37659854,75.23116188,2184.322699,22.02151494,87.5241147,Medium,Perennial,66.81
2023-24,Cashew,31690,Hectare,7830757.45,12780,MT,403,Kg/ Hectare,403,Loamy,5.967251834,43.17314918,26.19397188,45.36827862,1259.467221,27.09885281,76.90204153,Low,Perennial,53.76
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Sandy,5.479924757,37.79945065,28.07368018,58.32157215,3710.081856,25.62340162,78.53045301,Medium,Perennial,64.13
2021-22,Nutmeg,22152,Hectare,5473869.96,17435,MT,787,Kg/ Hectare,787,Loamy,5.670089476,59.69594425,30.23719326,73.79348832,2482.163523,26.74903884,73.32629757,Medium,Perennial,63.61
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Clay,5.065572628,70.47462513,31.35919149,56.67896655,3420.893111,21.61898495,63.42948634,Medium,Perennial,60.75
2021-22,Banana,49020,Hectare,12113087.1,461244,MT,9409,Kg/ Hectare,9409,Clay,6.079381681,103.1869045,53.20670196,103.3968444,2032.363466,27.24700647,75.34600265,High,Perennial,87.54
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Sandy,6.206095946,78.18461857,30.45909819,77.27126252,2684.822683,24.14218892,65.94928597,Medium,Perennial,61.74
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Loamy,6.357946087,58.11527119,23.65250775,55.01705845,971.7227514,29.08354264,62.35717876,Low,Perennial,86.15
2023-24,Pepper,72669,Hectare,17956873.25,30798,MT,424,Kg/ Hectare,424,Clay,5.405016834,65.40097961,35.73119099,42.77317588,2825.18081,26.96352269,78.14666789,Medium,Perennial,56.71
2022-23,Betel leaves,207,Hectare,51150.735,7051,MT,34049,Kg/ Hectare,34049,Silty,6.407028246,67.41723755,39.30159043,103.1146677,2766.98586,28.07590841,73.75171885,High,Perennial,85.09
2023-24,Jack,92181,Hectare,22778386.01,252,Million Nuts,2738,Nuts/ Hectare,2738,Loamy,5.64962094,50.45594347,22.5712803,60.74354727,1745.296116,25.60208943,87.58971911,Low,Perennial,67.71
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Sandy,5.891564068,60.44370782,40.10602854,55.92508215,1876.951775,30.55487619,74.81860063,Medium,Kharif,74.44
2022-23,Cocoa,11657,Hectare,2880502.985,15220,MT,1306,Kg/ Hectare,1306,Clay,5.545746181,56.24997572,30.53292572,68.70520152,1541.914326,30.32289867,92.04496346,Medium,Perennial,72.48
2023-24,Cocoa,11736,Hectare,2900024.28,14544,MT,1239,Kg/ Hectare,1239,Clay,6.359590881,58.27543383,28.87521074,84.36720715,1611.086441,27.40136908,88.15382895,Medium,Perennial,71.5
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Loamy,5.890302548,78.6594013,34.14046086,79.18433107,1098.680941,26.58339174,81.8080691,High,Perennial,85.69
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Loamy,5.182337498,72.69812141,33.57216551,80.3539366,2149.377857,24.48722671,86.30084935,Medium,Kharif,94.26
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Loamy,6.196135181,59.29974439,30.22300604,71.23349077,2718.378534,26.59893379,100,Medium,Perennial,63.12
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Loamy,6.087107336,91.58379686,40.92063236,98.08822391,1517.010163,25.98130165,78.60744035,High,Perennial,83.32
2021-22,Nutmeg,22152,Hectare,5473869.96,17435,MT,787,Kg/ Hectare,787,Clay,5.694889236,60.16001396,33.45038319,76.44000848,2829.776831,20.14147374,77.84359305,Medium,Perennial,59.01
2021-22,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Sandy,5.548005638,46.36339594,21.97635,62.62743264,2777.282437,26.19943896,75.25313517,Low,Perennial,68.45
2023-24,Plantain,56717,Hectare,14015054.29,411877,MT,7262,Kg/ Hectare,7262,Silty,6.060462822,106.1772951,50.05153296,103.0208192,2013.380814,24.79484571,81.87921389,High,Perennial,83.91
